congress,id,state_abbrev,cd,state,party_code,name,dim.a,dim.b,log.likelihood,num.votes,num.errors,mean.prop
102,15702,35,0,NEBRASK,100,KERREY  ROB,-0.273,0.113,-114.72529,393,52,0.747
102,15700,65,0,NEVADA,100,BRYAN  RICH,-0.238,0.431,-161.15311,481,81,0.715
102,15054,65,0,NEVADA,100,REID,-0.243,0.6,-178.62701,474,88,0.686
102,14909,4,0,NEW HAM,200,RUDMAN,0.231,-0.973,-178.00322,469,84,0.684
102,15116,4,0,NEW HAM,200,SMITH  ROBE,0.775,-0.632,-128.65086,480,62,0.765
102,14702,12,0,NEW JER,100,BRADLEY,-0.383,-0.24,-127.18561,451,63,0.754
102,14914,12,0,NEW JER,100,LAUTENBERG,-0.393,-0.342,-100.83578,482,51,0.811
102,14912,66,0,NEW MEX,100,BINGAMAN,-0.327,0.52,-175.63226,462,92,0.684
102,14103,66,0,NEW MEX,200,DOMENICI,0.254,-0.496,-121.82738,474,45,0.773
102,14900,13,0,NEW YOR,200,D'AMATO,0.142,-0.342,-184.05141,469,92,0.675
102,14508,13,0,NEW YOR,100,MOYNIHAN,-0.329,-0.338,-124.87793,481,53,0.771
102,14105,47,0,NORTH C,200,HELMS,0.803,0.378,-52.30029,355,27,0.863
102,15504,47,0,NORTH C,100,SANFORD,-0.3,0.331,-142.88477,441,74,0.723
102,1252,36,0,NORTH D,100,BURDICK,-0.336,0.357,-103.79285,359,45,0.749
102,15502,36,0,NORTH D,100,CONRAD,-0.341,0.94,-206.1881,477,103,0.649
102,49103,36,0,NORTH D,100,BURDICK2,-0.374,0.004,-11.54772,56,4,0.814
102,14304,24,0,OHIO,100,GLENN,-0.254,-0.009,-145.53912,471,76,0.734
102,14073,24,0,OHIO,100,METZENBAUM,-0.5,-0.279,-106.6941,474,47,0.798
102,14700,53,0,OKLAHOM,100,BOREN,-0.184,0.696,-180.73834,453,83,0.671
102,14908,53,0,OKLAHOM,200,NICKLES  DO,0.44,0.051,-118.00799,465,50,0.776
102,11203,72,0,OREGON,200,HATFIELD,-0.025,-0.912,-199.06944,477,102,0.659
102,12107,72,0,OREGON,200,PACKWOOD,0.03,-0.573,-198.92816,469,105,0.654
102,13050,14,0,PENNSYL,200,HEINZ,0.053,-0.496,-8.68668,25,3,0.706
102,49104,14,0,PENNSYL,100,WOFFORD,-0.367,0.163,-85.18224,424,43,0.818
102,14910,14,0,PENNSYL,200,SPECTER,0.029,-0.444,-221.28571,468,102,0.623
102,14500,5,0,RHODE I,200,CHAFEE,0.041,-0.999,-164.75945,472,80,0.705
102,10818,5,0,RHODE I,100,PELL,-0.348,-0.421,-109.4194,463,50,0.79
102,11204,48,0,SOUTH C,100,HOLLINGS,-0.179,0.984,-253.79396,482,129,0.591
102,9369,48,0,SOUTH C,200,THURMOND,0.331,-0.272,-106.31358,480,45,0.801
102,14617,37,0,SOUTH D,100,DASCHLE,-0.357,0.467,-131.93878,480,62,0.76
102,14268,37,0,SOUTH D,200,PRESSLER,0.378,-0.343,-140.55777,481,68,0.747
102,14423,54,0,TENNESS,100,GORE,-0.348,0.256,-103.66844,367,48,0.754
102,14509,54,0,TENNESS,100,SASSER,-0.41,0.545,-127.21374,481,67,0.768
102,660,49,0,TEXAS,100,BENTSEN,-0.223,0.543,-149.11223,458,76,0.722
102,14628,49,0,TEXAS,200,GRAMM  PHIL,0.49,-0.26,-93.07951,460,40,0.817
102,14303,67,0,UTAH,200,GARN,0.481,-0.498,-118.36298,441,58,0.765
102,14503,67,0,UTAH,200,HATCH,0.364,-0.305,-99.62582,454,40,0.803
102,14240,6,0,VERMONT,200,JEFFORDS,-0.075,-0.936,-160.6716,451,78,0.7
102,14307,6,0,VERMONT,100,LEAHY,-0.375,-0.003,-118.55782,466,45,0.775
102,15705,40,0,VIRGINI,100,ROBB,-0.191,0.093,-161.6855,482,80,0.715
102,14712,40,0,VIRGINI,200,WARNER,0.234,-0.484,-140.17412,473,58,0.744
102,10700,73,0,WASHING,100,ADAMS,-0.475,0.13,-82.48959,478,37,0.841
102,14904,73,0,WASHING,200,GORTON,0.213,-0.715,-142.8217,479,61,0.742
102,1366,56,0,WEST VI,100,BYRD  ROBER,-0.318,0.896,-173.29909,481,83,0.697
102,14922,56,0,WEST VI,100,ROCKEFELLER,-0.37,0.265,-111.43602,475,47,0.791
102,14242,25,0,WISCONS,200,KASTEN,0.221,0,-187.08853,459,85,0.665
102,15703,25,0,WISCONS,100,KOHL,-0.245,-0.02,-187.96861,479,95,0.675
102,14710,68,0,WYOMING,200,SIMPSON,0.304,-0.486,-119.7632,474,47,0.777
102,14511,68,0,WYOMING,200,WALLOP,0.646,-0.25,-96.151,459,45,0.811
103,99909,99,0,USA,100,CLINTON,-0.319,0.002,-15.80426,144,7,0.896
103,14705,41,0,ALABAMA,100,HEFLIN,-0.128,0.992,-221.69875,620,96,0.699
103,14659,41,0,ALABAMA,100,SHELBY,0.061,0.807,-178.85712,591,88,0.739
103,14907,81,0,ALASKA,200,MURKOWSKI,0.357,-0.362,-156.22815,596,68,0.769
103,12109,81,0,ALASKA,200,STEVENS,0.187,-0.151,-195.33427,620,85,0.73
103,14502,61,0,ARIZONA,100,DECONCINI,-0.242,0.185,-259.76498,633,129,0.663
103,15039,61,0,ARIZONA,200,MCCAIN,0.406,-0.816,-173.80484,621,75,0.756
103,14300,42,0,ARKANSA,100,BUMPERS,-0.39,0.729,-147.83797,637,72,0.793
103,10791,42,0,ARKANSA,100,PRYOR,-0.386,0.737,-126.85916,601,60,0.81
103,15011,71,0,CALIFOR,100,BOXER,-0.439,-0.116,-135.47504,639,68,0.809
103,49300,71,0,CALIFOR,100,FEINSTEIN,-0.302,0.27,-153.90279,635,78,0.785
103,14803,62,0,COLORAD,200,BROWN  HANK,0.479,-0.878,-168.73547,644,71,0.77
103,15407,62,0,COLORAD,100,CAMPBELL,-0.208,0.36,-222.54073,620,103,0.698
103,14213,1,0,CONNECT,100,DODD,-0.325,0.136,-125.77884,623,57,0.817
103,15704,1,0,CONNECT,100,LIEBERMAN,-0.196,-0.105,-188.55202,638,84,0.744
103,14101,11,0,DELAWAR,100,BIDEN,-0.342,0.049,-128.34181,622,61,0.814
103,11044,11,0,DELAWAR,200,ROTH  WILLI,0.272,-0.962,-278.92017,641,138,0.647
103,15503,43,0,FLORIDA,100,GRAHAM  BOB,-0.243,0.23,-180.14822,644,71,0.756
103,15037,43,0,FLORIDA,200,MACK,0.366,-0.251,-152.80875,645,71,0.789
103,49301,44,0,GEORGIA,200,COVERDELL,0.369,-0.194,-123.59396,627,50,0.821
103,14108,44,0,GEORGIA,100,NUNN,-0.152,0.689,-200.78864,618,105,0.723
103,14400,82,0,HAWAII,100,AKAKA,-0.372,0.201,-103.9366,647,42,0.852
103,4812,82,0,HAWAII,100,INOUYE,-0.339,0.213,-119.0693,583,52,0.815
103,14809,63,0,IDAHO,200,CRAIG,0.562,0.186,-83.77071,640,31,0.877
103,49302,63,0,IDAHO,200,KEMPTHORNE,0.546,0.162,-84.14341,644,35,0.878
103,49303,21,0,ILLINOI,100,MOSELEY-BRA,-0.382,-0.259,-118.68849,637,51,0.83
103,14275,21,0,ILLINOI,100,SIMON,-0.431,-0.547,-127.12757,638,59,0.819
103,14806,22,0,INDIANA,200,COATS,0.321,-0.636,-159.0686,637,69,0.779
103,14506,22,0,INDIANA,200,LUGAR,0.24,-0.599,-177.02153,643,76,0.759
103,14226,31,0,IOWA,200,GRASSLEY,0.328,-0.561,-188.67854,643,76,0.746
103,14230,31,0,IOWA,100,HARKIN,-0.396,-0.064,-113.82413,632,49,0.835
103,10513,32,0,KANSAS,200,DOLE,0.38,-0.22,-109.12456,639,40,0.843
103,14708,32,0,KANSAS,200,KASSEBAUM,0.139,-0.704,-233.67653,633,113,0.691
103,14302,51,0,KENTUCK,100,FORD  WENDE,-0.292,0.828,-142.05853,644,57,0.802
103,14921,51,0,KENTUCK,200,MCCONNELL,0.384,0.031,-114.13543,635,46,0.835
103,13056,45,0,LOUISIA,100,BREAUX,-0.24,0.886,-157.09627,629,63,0.779
103,14107,45,0,LOUISIA,100,JOHNSTON  B,-0.244,0.91,-157.51036,628,69,0.778
103,14010,2,0,MAINE,200,COHEN,0.092,-0.686,-208.06604,628,100,0.718
103,14713,2,0,MAINE,100,MITCHELL  G,-0.395,0.04,-93.16985,647,32,0.866
103,14440,52,0,MARYLAN,100,MIKULSKI,-0.325,0.176,-118.90269,636,56,0.829
103,13039,52,0,MARYLAN,100,SARBANES,-0.415,0.149,-75.85349,646,24,0.889
103,10808,3,0,MASSACH,100,KENNEDY  ED,-0.373,-0.179,-89.81994,633,36,0.868
103,14920,3,0,MASSACH,100,KERRY  JOHN,-0.328,-0.187,-126.17049,644,49,0.822
103,14709,23,0,MICHIGA,100,LEVIN  CARL,-0.354,-0.16,-112.27676,646,47,0.84
103,11043,23,0,MICHIGA,100,RIEGLE,-0.386,0.201,-97.30268,620,41,0.855
103,14703,33,0,MINNESO,200,DURENBERGER,0.016,-0.794,-234.7368,606,119,0.679
103,49101,33,0,MINNESO,100,WELLSTONE,-0.491,-0.602,-126.19984,643,53,0.822
103,14009,46,0,MISSISS,200,COCHRAN,0.267,-0.003,-143.21376,640,58,0.799
103,14031,46,0,MISSISS,200,LOTT,0.497,0.236,-89.82883,627,41,0.867
103,15501,34,0,MISSOUR,200,BOND,0.223,-0.358,-175.40804,622,89,0.754
103,14501,34,0,MISSOUR,200,DANFORTH,0.166,-0.949,-252.3541,628,127,0.669
103,14203,64,0,MONTANA,100,BAUCUS,-0.283,0.435,-172.35692,628,68,0.76
103,15701,64,0,MONTANA,200,BURNS,0.309,0.155,-156.83591,641,72,0.783
103,14704,35,0,NEBRASK,100,EXON,-0.189,0.788,-239.30795,639,114,0.688
103,15702,35,0,NEBRASK,100,KERREY  ROB,-0.189,0.126,-214.36194,639,87,0.715
103,15700,65,0,NEVADA,100,BRYAN  RICH,-0.244,0.431,-171.9155,639,76,0.764
103,15054,65,0,NEVADA,100,REID,-0.309,0.533,-161.32584,637,71,0.776
103,14826,4,0,NEW HAM,200,GREGG,0.395,-0.919,-192.20024,631,91,0.737
103,15116,4,0,NEW HAM,200,SMITH  ROBE,0.69,-0.576,-96.03897,637,44,0.86
103,14702,12,0,NEW JER,100,BRADLEY,-0.331,-0.544,-161.55421,615,73,0.769
103,14914,12,0,NEW JER,100,LAUTENBERG,-0.268,-0.454,-176.80219,642,95,0.759
103,14912,66,0,NEW MEX,100,BINGAMAN,-0.23,0.309,-193.67813,641,98,0.739
103,14103,66,0,NEW MEX,200,DOMENICI,0.187,-0.195,-164.82016,634,65,0.771
103,14900,13,0,NEW YOR,200,D'AMATO,0.237,-0.463,-206.07063,627,92,0.72
103,14508,13,0,NEW YOR,100,MOYNIHAN,-0.388,-0.253,-128.51385,646,56,0.82
103,49304,47,0,NORTH C,200,FAIRCLOTH,0.789,0.172,-95.48064,634,36,0.86
103,14105,47,0,NORTH C,200,HELMS,0.817,0.219,-90.85158,604,40,0.86
103,15502,36,0,NORTH D,100,CONRAD,-0.347,0.938,-204.321,641,91,0.727
103,14812,36,0,NORTH D,100,DORGAN,-0.383,0.924,-194.55614,616,89,0.729
103,14304,24,0,OHIO,100,GLENN,-0.303,0.084,-157.34019,639,74,0.782
103,14073,24,0,OHIO,100,METZENBAUM,-0.493,-0.497,-121.64836,621,51,0.822
103,14700,53,0,OKLAHOM,100,BOREN,-0.272,0.854,-235.80676,614,111,0.681
103,14908,53,0,OKLAHOM,200,NICKLES  DO,0.5,-0.428,-132.44794,637,59,0.812
103,11203,72,0,OREGON,200,HATFIELD,-0.024,-1,-326.90784,624,171,0.592
103,12107,72,0,OREGON,200,PACKWOOD,0.108,-0.88,-235.95204,627,111,0.686
103,14910,14,0,PENNSYL,200,SPECTER,0.059,-0.735,-221.67978,585,106,0.685
103,49104,14,0,PENNSYL,100,WOFFORD,-0.317,0.168,-139.73036,638,63,0.803
103,14500,5,0,RHODE I,200,CHAFEE,0.017,-0.969,-210.93781,627,96,0.714
103,10818,5,0,RHODE I,100,PELL,-0.403,-0.139,-112.26175,640,46,0.839
103,11204,48,0,SOUTH C,100,HOLLINGS,-0.273,0.962,-212.77916,623,100,0.711
103,9369,48,0,SOUTH C,200,THURMOND,0.334,0.083,-117.19334,635,53,0.831
103,14617,37,0,SOUTH D,100,DASCHLE,-0.349,0.494,-119.4716,643,53,0.83
103,14268,37,0,SOUTH D,200,PRESSLER,0.386,-0.484,-180.30305,634,76,0.752
103,49305,54,0,TENNESS,100,MATHEWS,-0.345,0.926,-164.21516,640,83,0.774
103,14509,54,0,TENNESS,100,SASSER,-0.339,0.94,-166.55875,639,77,0.771
103,49306,49,0,TEXAS,200,HUTCHISON,0.335,-0.238,-125.36328,488,51,0.773
103,14628,49,0,TEXAS,200,GRAMM  PHIL,0.496,-0.171,-101.08482,596,38,0.844
103,14247,49,0,TEXAS,100,KRUEGER,-0.132,0.827,-35.00983,101,17,0.707
103,49307,67,0,UTAH,200,BENNETT,0.339,-0.202,-119.93282,622,54,0.825
103,14503,67,0,UTAH,200,HATCH,0.361,-0.192,-115.47327,640,50,0.835
103,14240,6,0,VERMONT,200,JEFFORDS,-0.101,-0.864,-248.18567,635,130,0.676
103,14307,6,0,VERMONT,100,LEAHY,-0.388,0.004,-112.39693,640,47,0.839
103,15705,40,0,VIRGINI,100,ROBB,-0.231,0.072,-183.73822,642,85,0.751
103,14712,40,0,VIRGINI,200,WARNER,0.205,-0.357,-197.3752,633,101,0.732
103,14904,73,0,WASHING,200,GORTON,0.224,-0.673,-191.08301,644,91,0.743
103,49308,73,0,WASHING,100,MURRAY,-0.42,-0.118,-95.83579,610,39,0.855
103,1366,56,0,WEST VI,100,BYRD  ROBER,-0.313,0.95,-211.68977,647,99,0.721
103,14922,56,0,WEST VI,100,ROCKEFELLER,-0.36,0.343,-105.22717,625,43,0.845
103,49309,25,0,WISCONS,100,FEINGOLD,-0.428,-0.904,-190.8826,647,93,0.745
103,15703,25,0,WISCONS,100,KOHL,-0.226,-0.538,-280.01633,647,130,0.649
103,14710,68,0,WYOMING,200,SIMPSON,0.269,-0.493,-143.66608,621,60,0.793
103,14511,68,0,WYOMING,200,WALLOP,0.765,-0.119,-94.32938,595,39,0.853
104,99909,99,0,USA,100,CLINTON,-0.418,0.261,-27.70829,132,12,0.811
104,14705,41,0,ALABAMA,100,HEFLIN,-0.101,0.983,-266.12241,781,129,0.711
104,94659,41,0,ALABAMA,200,SHELBY,0.447,0.531,-152.6037,784,70,0.823
104,14907,81,0,ALASKA,200,MURKOWSKI,0.4,-0.111,-103.16563,779,47,0.876
104,12109,81,0,ALASKA,200,STEVENS,0.214,-0.346,-151.22908,777,63,0.823
104,15429,61,0,ARIZONA,200,KYL,0.633,-0.743,-109.53736,796,44,0.871
104,15039,61,0,ARIZONA,200,MCCAIN,0.548,-0.836,-220.62401,779,94,0.753
104,14300,42,0,ARKANSA,100,BUMPERS,-0.424,0.574,-175.91055,772,82,0.796
104,10791,42,0,ARKANSA,100,PRYOR,-0.386,0.64,-158.74046,741,68,0.807
104,15011,71,0,CALIFOR,100,BOXER,-0.441,-0.015,-147.9044,791,59,0.829
104,49300,71,0,CALIFOR,100,FEINSTEIN,-0.26,0.115,-276.95218,800,135,0.707
104,14803,62,0,COLORAD,200,BROWN  HANK,0.546,-0.838,-211.64801,806,93,0.769
104,15407,62,0,COLORAD,100,CAMPBELL,-0.196,-0.071,-35.06818,80,15,0.645
104,95407,62,0,COLORAD,200,CAMPBELL,0.108,-0.421,-256.47574,697,112,0.692
104,14213,1,0,CONNECT,100,DODD,-0.327,0.054,-221.26921,801,110,0.759
104,15704,1,0,CONNECT,100,LIEBERMAN,-0.22,-0.027,-366.21399,798,182,0.632
104,14101,11,0,DELAWAR,100,BIDEN,-0.283,0.194,-302.8992,783,125,0.679
104,11044,11,0,DELAWAR,200,ROTH  WILLI,0.24,-0.875,-227.15309,795,115,0.751
104,15503,43,0,FLORIDA,100,GRAHAM  BOB,-0.253,0.215,-281.31003,804,139,0.705
104,15037,43,0,FLORIDA,200,MACK,0.414,-0.433,-143.35847,764,55,0.829
104,49301,44,0,GEORGIA,200,COVERDELL,0.449,-0.113,-77.50098,802,30,0.908
104,14108,44,0,GEORGIA,100,NUNN,-0.171,0.619,-317.10794,775,171,0.664
104,14400,82,0,HAWAII,100,AKAKA,-0.407,0.315,-142.88564,795,52,0.835
104,4812,82,0,HAWAII,100,INOUYE,-0.297,0.489,-222.44254,764,91,0.747
104,14809,63,0,IDAHO,200,CRAIG,0.529,0.153,-85.96313,806,35,0.899
104,49302,63,0,IDAHO,200,KEMPTHORNE,0.511,0.063,-93.98504,801,42,0.889
104,49303,21,0,ILLINOI,100,MOSELEY-BRA,-0.365,-0.423,-220.38586,798,114,0.759
104,14275,21,0,ILLINOI,100,SIMON,-0.364,-0.644,-219.25485,798,99,0.76
104,14806,22,0,INDIANA,200,COATS,0.443,-0.634,-119.01565,795,48,0.861
104,14506,22,0,INDIANA,200,LUGAR,0.264,-0.595,-165.91705,781,69,0.809
104,14226,31,0,IOWA,200,GRASSLEY,0.334,-0.584,-209.59621,806,86,0.771
104,14230,31,0,IOWA,100,HARKIN,-0.367,-0.068,-200.67279,803,87,0.779
104,10513,32,0,KANSAS,200,DOLE,0.384,-0.252,-82.44432,670,30,0.884
104,49504,32,0,KANSAS,200,FRAHM,0.508,-0.197,-17.85124,114,7,0.855
104,14708,32,0,KANSAS,200,KASSEBAUM,0.143,-0.747,-200.78079,753,82,0.766
104,14302,51,0,KENTUCK,100,FORD  WENDE,-0.274,0.855,-221.52786,803,91,0.759
104,14921,51,0,KENTUCK,200,MCCONNELL,0.424,0.229,-117.02773,804,38,0.865
104,13056,45,0,LOUISIA,100,BREAUX,-0.23,0.973,-257.28232,799,117,0.725
104,14107,45,0,LOUISIA,100,JOHNSTON  B,-0.239,0.971,-269.33191,781,135,0.708
104,14010,2,0,MAINE,200,COHEN,0,-0.655,-269.66632,790,128,0.711
104,14661,2,0,MAINE,200,SNOWE,0.027,-0.727,-244.70033,806,111,0.738
104,14440,52,0,MARYLAN,100,MIKULSKI,-0.331,0.171,-181.439,774,85,0.791
104,13039,52,0,MARYLAN,100,SARBANES,-0.424,-0.021,-137.46191,801,64,0.842
104,10808,3,0,MASSACH,100,KENNEDY  ED,-0.435,-0.263,-130.42931,784,52,0.847
104,14920,3,0,MASSACH,100,KERRY  JOHN,-0.362,-0.15,-173.72322,799,73,0.805
104,49500,23,0,MICHIGA,200,ABRAHAM,0.32,-0.487,-154.63908,806,61,0.825
104,14709,23,0,MICHIGA,100,LEVIN  CARL,-0.424,0.019,-144.55043,804,61,0.835
104,29367,33,0,MINNESO,200,GRAMS,0.523,-0.526,-98.81111,794,48,0.883
104,49101,33,0,MINNESO,100,WELLSTONE,-0.46,-0.452,-162.00836,804,66,0.818
104,14009,46,0,MISSISS,200,COCHRAN,0.336,0.028,-119.48189,787,55,0.859
104,14031,46,0,MISSISS,200,LOTT,0.527,0.077,-74.69635,804,25,0.911
104,49501,34,0,MISSOUR,200,ASHCROFT,0.555,-0.49,-99.23853,794,41,0.883
104,15501,34,0,MISSOUR,200,BOND,0.288,-0.306,-142.28404,772,60,0.832
104,14203,64,0,MONTANA,100,BAUCUS,-0.202,0.302,-385.27472,800,191,0.618
104,15701,64,0,MONTANA,200,BURNS,0.378,0.122,-107.19265,806,50,0.875
104,14704,35,0,NEBRASK,100,EXON,-0.234,0.61,-294.64807,785,144,0.687
104,15702,35,0,NEBRASK,100,KERREY  ROB,-0.257,0.107,-323.00562,786,150,0.663
104,15700,65,0,NEVADA,100,BRYAN  RICH,-0.28,0.425,-285.89935,804,146,0.701
104,15054,65,0,NEVADA,100,REID,-0.241,0.552,-305.41351,800,158,0.683
104,14826,4,0,NEW HAM,200,GREGG,0.369,-0.849,-166.71404,792,67,0.81
104,15116,4,0,NEW HAM,200,SMITH  ROBE,0.633,-0.604,-129.4269,799,53,0.85
104,14702,12,0,NEW JER,100,BRADLEY,-0.353,-0.428,-197.99088,736,86,0.764
104,14914,12,0,NEW JER,100,LAUTENBERG,-0.415,-0.299,-159.74409,799,69,0.819
104,14912,66,0,NEW MEX,100,BINGAMAN,-0.293,0.276,-269.16757,801,117,0.715
104,14103,66,0,NEW MEX,200,DOMENICI,0.25,-0.332,-128.00206,787,51,0.85
104,14900,13,0,NEW YOR,200,D'AMATO,0.214,-0.267,-168.66162,795,80,0.809
104,14508,13,0,NEW YOR,100,MOYNIHAN,-0.367,-0.494,-251.02638,782,106,0.725
104,49304,47,0,NORTH C,200,FAIRCLOTH,0.788,0.202,-109.88552,779,47,0.868
104,14105,47,0,NORTH C,200,HELMS,0.77,0.391,-90.60828,772,39,0.889
104,15502,36,0,NORTH D,100,CONRAD,-0.361,0.737,-206.88545,792,97,0.77
104,14812,36,0,NORTH D,100,DORGAN,-0.387,0.786,-221.40222,798,107,0.758
104,15020,24,0,OHIO,200,DEWINE,0.219,-0.483,-180.56041,805,84,0.799
104,14304,24,0,OHIO,100,GLENN,-0.331,0.139,-236.7037,798,104,0.743
104,15424,53,0,OKLAHOM,200,INHOFE,0.619,-0.244,-67.76059,791,31,0.918
104,14908,53,0,OKLAHOM,200,NICKLES  DO,0.569,-0.426,-92.37093,802,38,0.891
104,11203,72,0,OREGON,200,HATFIELD,0.077,-0.997,-337.1799,747,177,0.637
104,12107,72,0,OREGON,200,PACKWOOD,0.158,-0.88,-146.96815,424,64,0.707
104,14871,72,0,OREGON,100,WYDEN,-0.383,-0.104,-65.08714,255,30,0.775
104,29141,14,0,PENNSYL,200,SANTORUM,0.324,-0.548,-129.0309,798,48,0.851
104,14910,14,0,PENNSYL,200,SPECTER,-0.011,-0.63,-321.89578,794,164,0.667
104,14500,5,0,RHODE I,200,CHAFEE,0.041,-0.993,-262.40152,801,107,0.721
104,10818,5,0,RHODE I,100,PELL,-0.371,-0.365,-215.33823,785,87,0.76
104,11204,48,0,SOUTH C,100,HOLLINGS,-0.276,0.917,-332.65439,791,167,0.657
104,9369,48,0,SOUTH C,200,THURMOND,0.434,0.047,-82.78475,804,27,0.902
104,14617,37,0,SOUTH D,100,DASCHLE,-0.387,0.466,-158.98759,804,55,0.821
104,14268,37,0,SOUTH D,200,PRESSLER,0.337,-0.247,-142.22148,805,63,0.838
104,49502,54,0,TENNESS,200,FRIST,0.318,-0.348,-102.52146,799,42,0.88
104,49503,54,0,TENNESS,200,THOMPSON,0.367,-0.799,-177.19699,799,73,0.801
104,14628,49,0,TEXAS,200,GRAMM  PHIL,0.63,-0.294,-95.88648,731,34,0.877
104,49306,49,0,TEXAS,200,HUTCHISON,0.437,-0.258,-104.94468,800,36,0.877
104,49307,67,0,UTAH,200,BENNETT,0.317,-0.199,-132.73386,783,48,0.844
104,14503,67,0,UTAH,200,HATCH,0.349,-0.112,-134.5459,798,52,0.845
104,14240,6,0,VERMONT,200,JEFFORDS,-0.05,-0.864,-324.97754,792,162,0.663
104,14307,6,0,VERMONT,100,LEAHY,-0.392,0.002,-186.57674,787,80,0.789
104,15705,40,0,VIRGINI,100,ROBB,-0.23,0.08,-269.5065,802,131,0.715
104,14712,40,0,VIRGINI,200,WARNER,0.301,-0.204,-129.34393,794,47,0.85
104,14904,73,0,WASHING,200,GORTON,0.241,-0.521,-216.578,804,91,0.764
104,49308,73,0,WASHING,100,MURRAY,-0.391,-0.046,-156.91243,801,70,0.822
104,1366,56,0,WEST VI,100,BYRD  ROBER,-0.345,0.939,-349.83847,806,152,0.648
104,14922,56,0,WEST VI,100,ROCKEFELLER,-0.353,0.346,-201.3741,782,94,0.773
104,49309,25,0,WISCONS,100,FEINGOLD,-0.447,-0.895,-229.55852,805,105,0.752
104,15703,25,0,WISCONS,100,KOHL,-0.302,-0.447,-252.12059,805,119,0.731
104,14710,68,0,WYOMING,200,SIMPSON,0.175,-0.507,-187.52686,779,86,0.786
104,15633,68,0,WYOMING,200,THOMAS,0.401,-0.561,-124.83116,797,57,0.855
105,99909,99,0,USA,100,CLINTON,-0.413,-0.325,-21.28012,79,8,0.764
105,49700,41,0,ALABAMA,200,SESSIONS,0.685,0.085,-68.28996,480,31,0.867
105,94659,41,0,ALABAMA,200,SHELBY,0.538,0.549,-111.33918,484,49,0.795
105,14907,81,0,ALASKA,200,MURKOWSKI,0.359,-0.068,-73.85302,468,35,0.854
105,12109,81,0,ALASKA,200,STEVENS,0.196,-0.428,-120.91116,484,53,0.779
105,15429,61,0,ARIZONA,200,KYL,0.595,-0.733,-77.62218,474,33,0.849
105,15039,61,0,ARIZONA,200,MCCAIN,0.318,-0.948,-149.32919,466,71,0.726
105,14300,42,0,ARKANSA,100,BUMPERS,-0.468,0.281,-129.48555,482,64,0.764
105,29306,42,0,ARKANSA,200,HUTCHINSON,0.608,0.044,-111.28933,469,33,0.789
105,15011,71,0,CALIFOR,100,BOXER,-0.389,-0.117,-93.4913,477,43,0.822
105,49300,71,0,CALIFOR,100,FEINSTEIN,-0.273,0.036,-118.97185,482,47,0.781
105,29108,62,0,COLORAD,200,ALLARD,0.595,-0.344,-84.20287,485,38,0.841
105,95407,62,0,COLORAD,200,CAMPBELL,0.243,-0.088,-168.50002,483,76,0.705
105,14213,1,0,CONNECT,100,DODD,-0.304,-0.105,-106.56371,482,41,0.802
105,15704,1,0,CONNECT,100,LIEBERMAN,-0.222,-0.174,-154.88261,482,76,0.725
105,14101,11,0,DELAWAR,100,BIDEN,-0.265,0.156,-137.23584,471,66,0.747
105,11044,11,0,DELAWAR,200,ROTH  WILLI,0.2,-0.527,-128.80371,473,57,0.762
105,15503,43,0,FLORIDA,100,GRAHAM  BOB,-0.233,0.212,-156.47697,485,71,0.724
105,15037,43,0,FLORIDA,200,MACK,0.35,-0.563,-119.10693,480,55,0.78
105,49701,44,0,GEORGIA,100,CLELAND,-0.303,0.579,-137.98994,486,63,0.753
105,49301,44,0,GEORGIA,200,COVERDELL,0.418,-0.23,-104.93991,478,41,0.803
105,14400,82,0,HAWAII,100,AKAKA,-0.41,0.248,-79.06403,462,28,0.843
105,4812,82,0,HAWAII,100,INOUYE,-0.335,0.484,-97.10563,432,37,0.799
105,14809,63,0,IDAHO,200,CRAIG,0.517,0.114,-80.97903,486,36,0.847
105,49302,63,0,IDAHO,200,KEMPTHORNE,0.48,0.086,-82.04034,482,34,0.843
105,15021,21,0,ILLINOI,100,DURBIN,-0.435,-0.233,-83.14848,483,34,0.842
105,49303,21,0,ILLINOI,100,MOSELEY-BRA,-0.313,-0.283,-121.32161,470,59,0.772
105,14806,22,0,INDIANA,200,COATS,0.416,-0.868,-145.69217,469,63,0.733
105,14506,22,0,INDIANA,200,LUGAR,0.254,-0.531,-131.45433,486,58,0.763
105,14226,31,0,IOWA,200,GRASSLEY,0.353,-0.476,-135.75659,486,64,0.756
105,14230,31,0,IOWA,100,HARKIN,-0.469,-0.394,-95.02872,466,40,0.816
105,29523,32,0,KANSAS,200,BROWNBACK,0.528,-0.375,-93.9665,485,42,0.824
105,14852,32,0,KANSAS,200,ROBERTS,0.394,0.015,-102.94109,473,50,0.804
105,14302,51,0,KENTUCK,100,FORD  WENDE,-0.304,0.953,-159.27565,482,71,0.719
105,14921,51,0,KENTUCK,200,MCCONNELL,0.495,-0.073,-73.14495,484,33,0.86
105,13056,45,0,LOUISIA,100,BREAUX,-0.193,0.819,-128.42906,483,50,0.767
105,49702,45,0,LOUISIA,100,LANDRIEU,-0.254,0.359,-117.79288,480,47,0.782
105,49703,2,0,MAINE,200,COLLINS,0.086,-0.74,-119.44943,486,49,0.782
105,14661,2,0,MAINE,200,SNOWE,0.044,-0.746,-144.6545,486,61,0.743
