"","point.d","fg.d","three.d","ft.d","orb.d","drb.d","ast.d","stl.d","blk.d","tov.d","pf.d","g","team","loc.home","win","year"
"904",-0.702159,-0.9738286,-1.415296,-1.657934,-0.2166645,-2.244285,0.4325489,1.256108,-0.631713,-2.176112,-0.161134,1,"southeast missouri state",0,0,2014
"905",-0.1932825,-0.6369413,-0.4460863,0.797922,1.098092,0.2252611,-0.5288914,-1.31224,0.5725823,0.2275162,0.2159815,21,"north carolina at",0,0,2016
"906",1.078909,1.082957,0.2975841,0.1081418,-0.7801316,0.6368522,1.233749,0.4856032,2.680099,-0.373391,-0.5382495,27,"rider",1,1,2016
"907",-0.5749399,0.2939313,-0.8849738,0.06651709,-1.343599,0.6368522,-0.5288914,-0.7985707,1.475804,1.229028,-0.7268073,9,"florida international",1,0,2015
"908",1.905833,0.5155676,1.882455,3.664078,2.037204,1.734428,0.1120688,-1.055405,-0.631713,0.02721381,-0.161134,15,"southern methodist",0,1,2016
"909",0.1247653,0.8524548,1.449664,0.8930641,-1.343599,0.3624582,0.1120688,-0.5417359,0.8736561,0.8284233,-0.161134,30,"pepperdine",0,1,2015
"910",-0.6385494,-0.4419013,-0.2449296,-0.7243516,0.7224472,-1.146709,0.2723089,0.2287684,0.2715085,0.2275162,0.02742374,19,"prairie view",1,0,2014
"911",0.2519844,-0.3000541,-0.1413034,-0.1118743,0.7224472,-0.18633,-0.6891315,0.9992728,-0.3306392,-0.7739957,-0.161134,30,"charleston southern",1,1,2017
"912",-0.3841112,1.410978,-0.04377282,-2.270411,-1.155776,0.4996552,-1.009612,-0.2849011,0.5725823,0.628121,0.7816548,24,"georgia state",0,0,2017
"913",-0.6385494,-1.00929,-0.3058862,1.333096,0.9102696,-0.323527,-0.04817127,-2.082745,0.5725823,1.429331,0.02742374,33,"milwaukee",0,0,2016
"914",0.7608609,0.2850658,-0.7691562,0.6373697,0.7224472,0.7740492,0.9132691,0.742438,0.5725823,-1.1746,-0.5382495,3,"longwood",1,1,2016
"915",-1.465474,-1.390505,-0.01939018,0.8633322,0.3468025,-0.597921,-1.971052,-0.2849011,-1.836008,1.429331,-0.3496918,3,"new orleans",0,0,2014
"916",1.587785,-0.1493414,0.7242802,0.9644207,1.849381,0.6368522,0.2723089,0.742438,-0.9327868,-1.374903,-1.858154,32,"wichita state",0,1,2017
"917",-0.002453843,-0.5039595,-0.7752519,0.04867795,1.098092,-0.7351181,-0.2084113,0.4856032,-1.534934,-0.9742981,-0.161134,19,"north carolina central",1,1,2014
"918",0.8244704,0.3737204,0.3768277,0.1438201,-0.9679539,0.0880641,1.233749,0.742438,-0.631713,-1.775508,0.4045393,10,"missouri kansas city",1,1,2013
"919",-0.6385494,-1.434832,-1.744462,-0.3021586,0.3468025,-0.8723151,-0.8493716,0.4856032,-1.534934,-1.1746,-0.7268073,10,"colgate",1,0,2016
"920",1.96944253493647,1.79219290279542,1.83369015501325,-0.147552637518761,-0.967953928017036,0.362458159066432,3.15662992235188,-0.28490113178006,1.7768775489901,-0.573693344238629,0.215981499767987,26,"alabama state",0,1,2015
"921",-2.29239802407927,-1.7628539005598,-1.34824384040108,-0.290265792385067,-0.404486874116445,-1.4211032034652,-2.45177216076602,-1.82590986239398,-0.631712983307075,1.82993527257554,0.781654772360913,14,"arkansas pine bluff",0,0,2014
"922",-0.129673,1.038629,-0.4582776,-0.4210862,-1.531421,0.0880641,-1.009612,0.2287684,1.475804,0.8284233,0.2159815,13,"mississippi state",1,0,2016
"923",-0.2568921,-0.2645923,-0.3302688,1.975306,1.098092,0.2252611,-1.009612,-0.7985707,-0.3306392,0.4278186,0.9702125,17,"cleveland state",1,0,2016
"924",-0.2568921,-0.6635377,0.7547585,0.4054608,-0.4044869,-0.597921,0.592789,-1.31224,1.17473,0.628121,0.7816548,35,"vanderbilt",0,0,2015
"925",1.142518,0.444644,1.431377,0.07840986,0.9102696,0.6368522,1.073509,0.742438,-1.233861,-0.5736933,0.7816548,31,"montana",0,1,2017
"926",-0.5113303,0.5155676,0.2061492,-0.7600299,-0.9679539,1.18564,-0.3686514,0.2287684,-0.02956535,0.4278186,1.535886,11,"sacred heart",0,0,2015
"927",1.715004,1.162746,0.4316886,0.4649247,0.1589802,0.6368522,2.03495,2.283447,-0.9327868,-1.775508,-1.103923,32,"mercer",0,1,2015
"928",-0.702159,-0.5837486,-0.66553,0.2686941,0.5346249,0.3624582,-1.330092,-0.02806634,1.17473,1.028726,0.593097,17,"syracuse",0,0,2017
"929",-0.002453843,1.242535,0.7059932,-0.7838155,-0.4044869,0.4996552,0.1120688,-0.5417359,0.2715085,0.628121,0.2159815,9,"middle tennessee",0,1,2014
"930",0.442813080960686,0.178680388554395,0.68161060494944,0.0605707133279352,-0.216664522816248,-0.597921036142908,1.55422932717534,0.485603233526903,-0.0295653502327804,0.0272138099649122,-0.915365045417865,28,"austin peay",1,1,2017
"931",-0.6385494,0.6219531,0.7059932,-1.431971,-0.9679539,0.0880641,-1.490332,-1.055405,-0.9327868,1.829935,-0.5382495,4,"idaho state",0,0,2016
"932",1.015299,1.508498,-0.933739,0.7919756,-0.02884217,1.460034,0.1120688,-0.5417359,0.2715085,0.4278186,-0.915365,28,"tennessee martin",0,1,2015
"933",-0.4477208,0.4978367,-0.5984778,-2.086073,-0.4044869,0.0880641,1.073509,-0.2849011,1.776878,0.2275162,-0.161134,25,"new mexico state",0,0,2014
"934",0.3792035,0.2318731,-0.1413034,2.16559,0.5346249,0.4996552,-1.330092,1.256108,-0.3306392,0.02721381,1.535886,29,"north carolina at",0,0,2016
"935",-1.529083,-0.8142504,-0.2144513,-2.205001,-0.02884217,-1.5583,-1.330092,-0.7985707,-0.631713,-0.5736933,0.2159815,8,"southern illinois edwardsville",0,0,2016
"936",-1.592693,-1.222061,0.09033168,1.059563,0.1589802,-0.04913292,-1.650572,-3.623753,-1.836008,2.631145,-0.161134,9,"east tennessee state",0,0,2014
"937",-0.2568921,0.01023677,0.1756709,1.243901,-0.7801316,0.0880641,-0.6891315,-0.02806634,0.2715085,0.02721381,0.4045393,30,"morgan state",0,0,2017
"938",0.5700322,0.3559895,-0.5131386,0.3519434,-0.02884217,0.3624582,0.753029,-0.5417359,1.17473,-0.373391,-1.858154,22,"florida",1,1,2014
"939",1.396956,1.490767,1.32775,1.856378,0.1589802,2.283217,1.233749,-2.339579,1.475804,2.23054,0.7816548,1,"san jose state",1,1,2014
"940",0.5064226,-0.1138796,0.7059932,-0.8967967,0.5346249,-0.323527,-0.2084113,0.2287684,-0.02956535,-0.5736933,0.2159815,20,"michigan",1,1,2017
"941",-0.8293781,-0.7610577,-0.8849738,0.2508549,0.5346249,-0.460724,-0.6891315,-1.31224,-0.02956535,1.028726,1.15877,6,"texas el paso",1,0,2016
"942",-0.9565973,-1.080214,-1.360435,0.2151766,-0.7801316,-0.7351181,-0.2084113,-0.2849011,0.2715085,0.628121,0.02742374,25,"utah",0,0,2014
"943",-0.6385494,-1.363908,-1.238522,-0.2010701,1.473737,-1.009512,0.753029,0.4856032,-1.836008,-0.9742981,-0.161134,3,"college of charleston",1,0,2013
"944",0.88808,1.145015,-0.2510252,-0.682727,0.7224472,0.9112463,1.073509,-0.02806634,0.8736561,0.02721381,-0.3496918,7,"dayton",1,1,2015
"945",0.3792035,0.3293931,0.2061492,0.01894604,-0.7801316,-0.323527,0.2723089,-0.02806634,-0.02956535,0.4278186,-1.292481,30,"coppin state",0,0,2016
"946",0.5700322,-0.3621123,0.2244362,0.3697825,-0.02884217,0.2252611,-0.5288914,-0.02806634,-0.631713,-0.1730886,-1.669596,1,"eastern kentucky",1,1,2016
"947",-0.7657686,-0.2823232,1.32775,-2.294196,-1.719243,-1.695497,0.1120688,2.026612,0.2715085,-1.374903,-0.161134,16,"robert morris",1,0,2017
"948",-0.3205016,-0.5394213,0.4316886,0.3400506,0.1589802,-0.04913292,-0.8493716,-1.055405,-0.3306392,0.628121,-0.3496918,3,"jacksonville state",0,0,2013
"949",-2.356008,-2.356839,-1.659122,-0.8670648,-0.02884217,-1.832694,-2.291532,-0.7985707,-0.9327868,-0.5736933,-0.161134,9,"missouri",0,0,2015
"950",-0.5749399,-0.6014795,-0.09253809,-0.6708342,1.285914,-0.7351181,0.592789,-0.5417359,-0.3306392,1.028726,0.593097,32,"colorado",0,0,2015
"951",-0.129673,0.4003167,-0.3180775,-0.07024968,-1.531421,-0.323527,-0.04817127,0.2287684,0.2715085,-0.9742981,0.7816548,19,"penn state",0,0,2014
"952",0.06115572,0.5598949,-0.7630606,0.1021954,-0.02884217,-0.460724,0.1120688,-0.02806634,0.5725823,0.02721381,0.2159815,23,"saint francis pa",0,1,2017
"953",-1.401864,-1.284119,0.870576,-0.05241053,-0.9679539,-0.597921,-0.3686514,-0.2849011,-0.9327868,0.628121,0.9702125,33,"tulane",0,0,2014
"954",-0.5749399,-0.01635959,0.06594905,0.4530319,-1.719243,-0.18633,0.1120688,-1.31224,-0.02956535,0.8284233,-0.5382495,24,"georgia state",1,0,2016
"955",-1.274645,-1.665334,-1.543305,-1.984985,1.849381,-0.8723151,-1.009612,0.4856032,-1.534934,-0.1730886,0.593097,8,"wagner",0,0,2015
"956",0.3792035,0.2584695,0.3463494,0.2508549,-0.2166645,-0.323527,-0.3686514,0.9992728,-0.02956535,-0.7739957,0.4045393,17,"san diego state",0,1,2016
"957",-0.8929877,-1.727392,-0.933739,0.5897987,1.849381,-0.597921,-1.169852,0.742438,-1.836008,0.4278186,-0.7268073,33,"gardner webb",0,0,2014
"958",2.033052,1.242535,0.8157151,-0.8254401,0.9102696,0.4996552,1.714469,-0.5417359,2.077951,-1.1746,-1.669596,6,"kansas",1,1,2015
"959",0.124765278049064,0.684011230926583,0.328062383236738,0.661155240056972,-0.404486874116445,0.362458159066432,-0.0481712680012071,-0.28490113178006,0.572582282841514,0.227516194699426,-0.349691772824939,22,"alcorn state",0,1,2016
"960",-0.3205016,-0.1759377,0.5231235,-0.855172,0.1589802,0.0880641,0.1120688,-0.2849011,-1.233861,0.2275162,-0.5382495,12,"san francisco",0,0,2014
"961",0.9516896,1.517364,0.2610101,-0.1891773,-1.719243,0.6368522,1.393989,0.9992728,0.8736561,0.2275162,0.2159815,10,"richmond",1,1,2015
"962",0.570032202125335,-0.264592280193139,0.10861865941506,0.738458198942887,-0.216664522816248,0.774049242727577,0.112068791516447,0.485603233526903,-1.23386061638137,-0.173088574769602,-1.66959607554177,9,"boise state",0,1,2015
"963",0.315593959796037,-0.0429559458193719,0.334158042231784,1.82069962334571,0.158980179784145,0.636852214840529,-0.368651387036516,-0.28490113178006,0.873656099378662,0.628120964168453,-1.29248056047982,3,"buffalo",0,1,2014
"964",-1.338255,-1.230927,-0.2754079,0.673048,-0.7801316,-0.7351181,-0.04817127,-0.7985707,-1.534934,0.8284233,0.9702125,8,"colgate",0,0,2014
"965",-0.1932825,-0.9029049,-0.08644243,-1.241687,1.473737,-1.009512,0.2723089,-0.7985707,-0.3306392,-0.9742981,0.4045393,22,"st bonaventure",1,0,2015
"966",-0.8929877,-1.124541,-1.232426,0.03678519,-0.7801316,-0.323527,-1.169852,-0.5417359,-1.233861,1.229028,-0.915365,18,"rice",1,0,2015
"967",-1.274645,-0.610345,0.5596974,-0.6113704,-1.343599,-0.460724,0.4325489,-1.569075,-0.02956535,1.429331,0.4045393,4,"campbell",1,0,2013
"968",-1.020207,-0.6989995,-1.933427,-2.882888,-0.2166645,-2.107088,0.1120688,-0.5417359,-0.3306392,-1.1746,0.2159815,5,"texas state",0,0,2016
"969",0.1883748,-0.220265,0.139097,0.7860293,-1.343599,-0.597921,-0.8493716,-0.02806634,0.8736561,-0.9742981,-1.292481,23,"jacksonville state",0,1,2016
"970",0.3792035,0.2407386,-0.1900686,0.2746404,0.5346249,1.048443,1.073509,-0.5417359,0.5725823,0.4278186,0.4045393,30,"montana state",1,1,2016
"971",0.315594,0.7283385,0.6633236,0.7027799,-0.4044869,0.3624582,-0.3686514,0.4856032,-0.3306392,0.2275162,0.4045393,3,"texas am corpus christi",0,1,2014
"972",-0.8293781,-1.257523,-1.77494,0.07246348,0.5346249,-1.283906,-1.971052,2.540282,-0.631713,-1.775508,-1.292481,10,"syracuse",0,0,2015
"973",0.3792035,0.1254877,1.27289,0.00705328,-0.5923092,-0.597921,0.9132691,0.742438,-0.02956535,-1.1746,-0.5382495,8,"southern california",0,1,2016
"974",1.460566,2.412775,0.5048365,0.298426,0.5346249,2.832005,0.753029,-0.2849011,0.5725823,1.429331,-0.161134,1,"maryland",1,1,2015
"975",0.1247653,0.542164,1.120498,-0.8373329,-0.5923092,-0.460724,0.4325489,-0.2849011,-0.9327868,-0.373391,0.02742374,17,"middle tennessee",0,1,2016
"976",-1.719912,-1.479159,-1.086131,-0.9978852,0.1589802,-1.146709,-1.330092,-0.2849011,-2.73923,0.4278186,0.02742374,10,"tennessee tech",0,0,2015
"977",-1.529083,-0.8231158,-0.7142953,-0.004839483,-0.4044869,-0.597921,-0.8493716,1.769777,0.5725823,1.429331,-0.5382495,15,"nicholls state",1,0,2015
"978",-0.8293781,-0.6989995,-0.8727824,-0.6411023,0.9102696,-0.597921,-2.612012,0.2287684,-0.9327868,0.4278186,1.535886,21,"prairie view",0,0,2014
"979",0.8244704,1.269131,0.407306,0.8871177,-2.658355,-0.04913292,0.2723089,-0.02806634,-0.3306392,-1.1746,-0.5382495,22,"eastern illinois",0,1,2016
"980",0.2519844,0.4003167,0.870576,-0.4567645,-0.5923092,-0.04913292,0.592789,-0.5417359,-0.3306392,-0.1730886,0.2159815,16,"north carolina greensboro",1,1,2017
"981",0.06115572,-0.1404759,-0.3912254,1.053616,0.7224472,-1.009512,-0.3686514,0.742438,1.776878,-1.97581,0.2159815,3,"north carolina wilmington",0,0,2013
"982",-0.5113303,-1.10681,-0.8057302,0.2805868,1.285914,-0.460724,-1.330092,0.9992728,0.2715085,0.2275162,0.02742374,15,"western illinois",1,0,2016
"983",-0.129673,-0.5660177,-0.5862865,-0.02267863,0.1589802,-0.8723151,0.2723089,0.2287684,0.2715085,-1.374903,-0.5382495,30,"north dakota",0,0,2015
"984",1.842223,2.350716,0.06594905,1.315257,0.1589802,1.597231,1.073509,0.9992728,0.8736561,0.2275162,0.593097,1,"sacramento state",1,1,2013
"985",-1.274645,-0.6192104,0.7547585,-1.390346,0.1589802,0.3624582,-1.490332,-1.31224,0.2715085,2.030238,0.4045393,4,"charlotte",0,0,2014
"986",1.015299,-0.3798432,0.352445,-0.2189092,1.661559,-0.04913292,-0.6891315,-0.5417359,0.5725823,-1.374903,-1.481038,4,"coppin state",1,1,2015
"987",-0.9565973,-0.3709777,-1.793227,0.7622437,-0.4044869,-0.04913292,0.1120688,-0.2849011,1.475804,0.4278186,0.593097,29,"maryland",1,0,2017
"988",0.315594,0.4269131,-0.683817,-0.1713382,0.1589802,1.18564,-1.009612,-1.82591,2.379025,2.030238,-1.669596,15,"texas el paso",1,0,2013
"989",-0.2568921,-0.3532468,-0.3729384,-0.605424,0.9102696,-1.283906,0.4325489,0.9992728,-0.631713,-0.1730886,0.02742374,26,"william mary",0,0,2017
"990",0.5064226,0.8790512,-0.7691562,-1.17033,0.3468025,0.9112463,-0.6891315,-0.02806634,0.5725823,0.02721381,-1.292481,35,"coastal carolina",1,1,2017
"991",-1.147426,-0.8408467,-1.116609,0.5541204,0.1589802,-0.7351181,-1.650572,-0.5417359,-0.02956535,0.628121,0.593097,11,"southeast missouri state",0,0,2014
"992",-0.5749399,-0.04295595,-1.616453,-0.2248556,-1.719243,-0.460724,0.1120688,-0.5417359,1.17473,0.02721381,-0.915365,29,"illinois chicago",1,0,2017
"993",-0.6385494,-0.3709777,0.5718887,-1.848218,0.5346249,0.3624582,0.1120688,0.2287684,-1.534934,1.829935,0.9702125,3,"east tennessee state",0,0,2016
"994",-0.1932825,-1.071349,1.242411,0.1616592,1.098092,-0.323527,-0.2084113,-0.7985707,-1.233861,0.02721381,0.593097,10,"middle tennessee",0,0,2015
"995",0.1247653,-0.6458068,-0.66553,-1.550899,0.9102696,-1.146709,-1.009612,2.283447,2.077951,-2.376415,-1.858154,31,"mississippi",1,1,2014
"996",-0.6385494,-0.09614867,-0.01939018,-0.2010701,-0.4044869,0.7740492,-1.330092,-1.055405,-0.3306392,1.229028,-0.7268073,14,"towson",1,0,2016
"997",3.81412,2.448236,0.620654,0.298426,1.473737,1.871625,2.03495,3.567621,2.680099,-3.377927,-0.161134,1,"chattanooga",1,1,2013
"998",-0.892987691268128,-0.459632254442053,-0.628956078985577,-1.78875391848128,-0.0288421715160516,-0.597921036142908,-1.33009174414244,0.485603233526903,0.572582282841514,-0.573693344238629,0.027423742237012,6,"alabama birmingham",0,0,2016
"999",-1.46547373650905,-2.4277629036811,-3.01235874604879,-0.0999815858966588,0.722447233684736,-0.872315091917006,-1.97105198221306,0.228768445091249,-0.932786799844223,-0.173088574769602,-1.85815383307274,9,"austin peay",0,0,2013
"1000",-1.211035,-1.443698,-1.921236,-0.9384214,1.473737,-1.146709,-1.650572,2.540282,-0.3306392,-1.575205,0.593097,10,"cleveland state",0,0,2016
